Review ID,Raw Review Text,Final Entity,Final Tag,clean_Raw Review Text,token,counter,dup_count,mismatch_count,ground
1092,"comfortable it just does not open up to 13 inches as advertised , it only opened up to 11 inches , otherwise it is okay","['comfortable', 'up', '13 inches', '11 inches']","['Comfort', 'Expansion', 'Thickness', 'Thickness']","comfortable it just does not open up to 13 inches as advertised , it only opened up to 11 inches , otherwise it is okay","['comfortable', 'it', 'just', 'does', 'not', 'open', 'up', 'to', '13', 'inches', 'as', 'advertised', ',', 'it', 'only', 'opened', 'up', 'to', '11', 'inches', ',', 'otherwise', 'it', 'is', 'okay']","[1, 2, 1, 1]",1,0,"['B-Comfort', 'O', 'O', 'O', 'O', 'O', 'B-Expansion', 'O', 'B-Thickness', 'I-Thickness', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Expansion', 'O', 'B-Thickness', 'I-Thickness', 'O', 'O', 'O', 'O', 'O']"
1093,"disappointed , after 48 hours the mattress is at 7 inches , 6 in some areas","['48 hours', 'mattress', '7 inches', '6']","['Duration', 'Mattress', 'Thickness', 'Thickness']","disappointed , after 48 hours the mattress is at 7 inches , 6 in some areas","['disappointed', ',', 'after', '48', 'hours', 'the', 'mattress', 'is', 'at', '7', 'inches', ',', '6', 'in', 'some', 'areas']","[1, 1, 1, 1]",0,0,"['O', 'O', 'O', 'B-Duration', 'I-Duration', 'O', 'B-Mattress', 'O', 'O', 'B-Thickness', 'I-Thickness', 'O', 'B-Thickness', 'O', 'O', 'O']"
1094,too soft and was expecting it to be a full 8inches,"['soft', '8inches']","['Firmness', 'Thickness']",too soft and was expecting it to be a full 8inches,"['too', 'soft', 'and', 'was', 'expecting', 'it', 'to', 'be', 'a', 'full', '8inches']","[1, 1]",0,0,"['O', 'B-Firmness', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Thickness']"
1095,the fing thing is only 11 inchs thick what a joke,['11 inchs thick'],['Thickness'],the fing thing is only 11 inchs thick what a joke,"['the', 'fing', 'thing', 'is', 'only', '11', 'inchs', 'thick', 'what', 'a', 'joke']",[1],0,0,"['O', 'O', 'O', 'O', 'O', 'B-Thickness', 'I-Thickness', 'I-Thickness', 'O', 'O', 'O']"
1096,fluffed up to 4 inches immediately . after 24 hrs only gained . 5 inches,"['4 inches', '24 hrs', '5 inches']","['Thickness', 'Duration', 'Thickness']",fluffed up to 4 inches immediately . after 24 hrs only gained . 5 inches,"['fluffed', 'up', 'to', '4', 'inches', 'immediately', '.', 'after', '24', 'hrs', 'only', 'gained', '.', '5', 'inches']","[1, 1, 1]",0,0,"['O', 'O', 'O', 'B-Thickness', 'I-Thickness', 'O', 'O', 'O', 'B-Duration', 'I-Duration', 'O', 'O', 'O', 'B-Thickness', 'I-Thickness']"
1097,toooo thin,['thin'],['Thickness'],toooo thin,"['toooo', 'thin']",[1],0,0,"['O', 'B-Thickness']"
1098,it needs to sit for 24 hours you should know that going in but after that everything was great !,['24 hours'],['Duration'],it needs to sit for 24 hours you should know that going in but after that everything was great !,"['it', 'needs', 'to', 'sit', 'for', '24', 'hours', 'you', 'should', 'know', 'that', 'going', 'in', 'but', 'after', 'that', 'everything', 'was', 'great', '!']",[1],0,0,"['O', 'O', 'O', 'O', 'O', 'B-Duration', 'I-Duration', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1099,i got this for our daybed and it came promptly and in good condition . nothing wrong with it and fluffed up immediately .,['came'],['Delivery'],i got this for our daybed and it came promptly and in good condition . nothing wrong with it and fluffed up immediately .,"['i', 'got', 'this', 'for', 'our', 'daybed', 'and', 'it', 'came', 'promptly', 'and', 'in', 'good', 'condition', '.', 'nothing', 'wrong', 'with', 'it', 'and', 'fluffed', 'up', 'immediately', '.']",[1],0,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Delivery', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1100,"i hoped this would fix some of the painful sleepless night i have , unfortunately i think the painful sleepless night i have is beyond the support of a mattress . i think this is a relatively good mattress , but i can only speak to my experience . i d love to give it more stars because it has the potential to meet ones needs , if backpain is not a major concern .","['painful sleepless night', 'support', 'mattress']","['Sleep Quality', 'Support', 'Mattress']","i hoped this would fix some of the painful sleepless night i have , unfortunately i think the painful sleepless night i have is beyond the support of a mattress . i think this is a relatively good mattress , but i can only speak to my experience . i d love to give it more stars because it has the potential to meet ones needs , if backpain is not a major concern .","['i', 'hoped', 'this', 'would', 'fix', 'some', 'of', 'the', 'painful', 'sleepless', 'night', 'i', 'have', ',', 'unfortunately', 'i', 'think', 'the', 'painful', 'sleepless', 'night', 'i', 'have', 'is', 'beyond', 'the', 'support', 'of', 'a', 'mattress', '.', 'i', 'think', 'this', 'is', 'a', 'relatively', 'good', 'mattress', ',', 'but', 'i', 'can', 'only', 'speak', 'to', 'my', 'experience', '.', 'i', 'd', 'love', 'to', 'give', 'it', 'more', 'stars', 'because', 'it', 'has', 'the', 'potential', 'to', 'meet', 'ones', 'needs', ',', 'if', 'backpain', 'is', 'not', 'a', 'major', 'concern', '.']","[2, 1, 2]",1,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Sleep Quality', 'I-Sleep Quality', 'I-Sleep Quality', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Sleep Quality', 'I-Sleep Quality', 'I-Sleep Quality', 'O', 'O', 'O', 'O', 'O', 'B-Support', 'O', 'O', 'B-Mattress', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Mattress', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1101,"nothings perfect but this mattress is awesome , very fair price , very happy ! ! ! ! !","['mattress', 'fair', 'price']","['Mattress', 'Price', 'Price']","nothings perfect but this mattress is awesome , very fair price , very happy ! ! ! ! !","['nothings', 'perfect', 'but', 'this', 'mattress', 'is', 'awesome', ',', 'very', 'fair', 'price', ',', 'very', 'happy', '!', '!', '!', '!', '!']","[1, 1, 1]",0,0,"['O', 'O', 'O', 'O', 'B-Mattress', 'O', 'O', 'O', 'O', 'B-Price', 'B-Price', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1102,was really nice when first arrived . have had a few months . seems to be getting a large indentation right in the middle . i do not know if it will develop into a big problem later down the road . the one good thing is it has a long warranty . i am hoping i wo not have to return . will keep posted as time goes by . so far it is still comfortable .,"['first', 'arrived', 'a few months', 'middle', 'return', 'comfortable']","['Ordinal', 'Delivery', 'Duration', 'Time Of Day', 'Return', 'Comfort']",was really nice when first arrived . have had a few months . seems to be getting a large indentation right in the middle . i do not know if it will develop into a big problem later down the road . the one good thing is it has a long warranty . i am hoping i wo not have to return . will keep posted as time goes by . so far it is still comfortable .,"['was', 'really', 'nice', 'when', 'first', 'arrived', '.', 'have', 'had', 'a', 'few', 'months', '.', 'seems', 'to', 'be', 'getting', 'a', 'large', 'indentation', 'right', 'in', 'the', 'middle', '.', 'i', 'do', 'not', 'know', 'if', 'it', 'will', 'develop', 'into', 'a', 'big', 'problem', 'later', 'down', 'the', 'road', '.', 'the', 'one', 'good', 'thing', 'is', 'it', 'has', 'a', 'long', 'warranty', '.', 'i', 'am', 'hoping', 'i', 'wo', 'not', 'have', 'to', 'return', '.', 'will', 'keep', 'posted', 'as', 'time', 'goes', 'by', '.', 'so', 'far', 'it', 'is', 'still', 'comfortable', '.']","[1, 1, 1, 1, 1, 1]",0,0,"['O', 'O', 'O', 'O', 'B-Ordinal', 'B-Delivery', 'O', 'O', 'O', 'B-Duration', 'I-Duration', 'I-Duration', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Time Of Day', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Return', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Comfort', 'O']"
1103,it either came with bed bugs or there is fiberglass everywhere . buy something else,['bed bugs'],['Bed Bugs'],it either came with bed bugs or there is fiberglass everywhere . buy something else,"['it', 'either', 'came', 'with', 'bed', 'bugs', 'or', 'there', 'is', 'fiberglass', 'everywhere', '.', 'buy', 'something', 'else']",[1],0,0,"['O', 'O', 'O', 'O', 'B-Bed Bugs', 'I-Bed Bugs', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1104,""" this thing is an 11 "" "" mattress being peddled as 13 "" "" . sad that people think they have to lie to make money . what am i going to do , fold this thing up to return this thing ? ? ? ""","['mattress', '13 "" ""', 'return']","['Mattress', 'Thickness', 'Return']",""" this thing is an 11 "" "" mattress being peddled as 13 "" "" . sad that people think they have to lie to make money . what am i going to do , fold this thing up to return this thing ? ? ? ""","['""', 'this', 'thing', 'is', 'an', '11', '""', '""', 'mattress', 'being', 'peddled', 'as', '13', '""', '""', '.', 'sad', 'that', 'people', 'think', 'they', 'have', 'to', 'lie', 'to', 'make', 'money', '.', 'what', 'am', 'i', 'going', 'to', 'do', ',', 'fold', 'this', 'thing', 'up', 'to', 'return', 'this', 'thing', '?', '?', '?', '""']","[1, 1, 1]",0,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Mattress', 'O', 'O', 'O', 'B-Thickness', 'I-Thickness', 'I-Thickness', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Return', 'O', 'O', 'O', 'O', 'O', 'O']"
1105,do not waste your money springs failed within 8 months . very dissatisfied never again,"['springs', '8 months']","['Springs', 'Duration']",do not waste your money springs failed within 8 months . very dissatisfied never again,"['do', 'not', 'waste', 'your', 'money', 'springs', 'failed', 'within', '8', 'months', '.', 'very', 'dissatisfied', 'never', 'again']","[1, 1]",0,0,"['O', 'O', 'O', 'O', 'O', 'B-Springs', 'O', 'O', 'B-Duration', 'I-Duration', 'O', 'O', 'O', 'O', 'O']"
1106,mattress just arrived on 7 / 8 / 20 . still allowing to inflate but i am a little concerned about the misshapenness of it . there is a cross of plushiness and all 4 corners seem sunken in . will update again after giving it more time . 7 / 10 / 20 : i think all 4 corners have actually gotten worse and we have not even slept on it yet . at this point i feel i made a mistake this decision a gamble on a bed in a box and am surely going to regret this decision . will update if anything changes .,"['mattress', 'arrived', '7', '8', 'sunken', '4 corners', 'slept on', 'feel', 'bed', 'box', 'update']","['Mattress', 'Delivery', 'Quantity', 'Quantity', 'Damage', 'Shape', 'Sleep Quality', 'Feel', 'Bed', 'Packaging', 'Recommend']",mattress just arrived on 7 / 8 / 20 . still allowing to inflate but i am a little concerned about the misshapenness of it . there is a cross of plushiness and all 4 corners seem sunken in . will update again after giving it more time . 7 / 10 / 20 : i think all 4 corners have actually gotten worse and we have not even slept on it yet . at this point i feel i made a mistake this decision a gamble on a bed in a box and am surely going to regret this decision . will update if anything changes .,"['mattress', 'just', 'arrived', 'on', '7', '/', '8', '/', '20', '.', 'still', 'allowing', 'to', 'inflate', 'but', 'i', 'am', 'a', 'little', 'concerned', 'about', 'the', 'misshapenness', 'of', 'it', '.', 'there', 'is', 'a', 'cross', 'of', 'plushiness', 'and', 'all', '4', 'corners', 'seem', 'sunken', 'in', '.', 'will', 'update', 'again', 'after', 'giving', 'it', 'more', 'time', '.', '7', '/', '10', '/', '20', ':', 'i', 'think', 'all', '4', 'corners', 'have', 'actually', 'gotten', 'worse', 'and', 'we', 'have', 'not', 'even', 'slept', 'on', 'it', 'yet', '.', 'at', 'this', 'point', 'i', 'feel', 'i', 'made', 'a', 'mistake', 'this', 'decision', 'a', 'gamble', 'on', 'a', 'bed', 'in', 'a', 'box', 'and', 'am', 'surely', 'going', 'to', 'regret', 'this', 'decision', '.', 'will', 'update', 'if', 'anything', 'changes', '.']","[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2]",1,0,"['B-Mattress', 'O', 'B-Delivery', 'O', 'B-Quantity', 'O', 'B-Quantity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Shape', 'I-Shape', 'O', 'B-Damage', 'O', 'O', 'O', 'B-Recommend', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Quantity', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Shape', 'I-Shape', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Sleep Quality', 'I-Sleep Quality', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Feel', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Bed', 'O', 'O', 'B-Packaging', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Recommend', 'O', 'O', 'O', 'O']"
1107,great bed for the cost of your money ! i am surprised i bought something i did not try first . i sleep comfortably every night and i love how you can clean the cover ! would buy again .,"['bed', 'money', 'bought', 'first', 'sleep', 'comfortably', 'every night', 'buy again']","['Bed', 'Price', 'Purchase', 'Ordinal', 'Sleep Quality', 'Comfort', 'Frequency', 'Repurchase']",great bed for the cost of your money ! i am surprised i bought something i did not try first . i sleep comfortably every night and i love how you can clean the cover ! would buy again .,"['great', 'bed', 'for', 'the', 'cost', 'of', 'your', 'money', '!', 'i', 'am', 'surprised', 'i', 'bought', 'something', 'i', 'did', 'not', 'try', 'first', '.', 'i', 'sleep', 'comfortably', 'every', 'night', 'and', 'i', 'love', 'how', 'you', 'can', 'clean', 'the', 'cover', '!', 'would', 'buy', 'again', '.']","[1, 1, 1, 1, 1, 1, 1, 1]",0,0,"['O', 'B-Bed', 'O', 'O', 'O', 'O', 'O', 'B-Price', 'O', 'O', 'O', 'O', 'O', 'B-Purchase', 'O', 'O', 'O', 'O', 'O', 'B-Ordinal', 'O', 'O', 'B-Sleep Quality', 'B-Comfort', 'B-Frequency', 'I-Frequency', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Repurchase', 'I-Repurchase', 'O']"
1108,"very hard , was expecting something better",['hard'],['Firmness'],"very hard , was expecting something better","['very', 'hard', ',', 'was', 'expecting', 'something', 'better']",[1],0,0,"['O', 'B-Firmness', 'O', 'O', 'O', 'O', 'O']"
1109,"takes a while to break in but it comfortable but within a few weeks i notice the side i sleep on is dipping . i would not recommend this or purchase again . buy a gel , or gel foam hybrid","['comfortable', 'few weeks', 'side', 'sleep on', 'recommend', 'purchase again', 'buy', 'gel']","['Comfort', 'Duration', 'Side Sleeper', 'Sleep Quality', 'Recommend', 'Repurchase', 'Purchase', 'Gel Foam']","takes a while to break in but it comfortable but within a few weeks i notice the side i sleep on is dipping . i would not recommend this or purchase again . buy a gel , or gel foam hybrid","['takes', 'a', 'while', 'to', 'break', 'in', 'but', 'it', 'comfortable', 'but', 'within', 'a', 'few', 'weeks', 'i', 'notice', 'the', 'side', 'i', 'sleep', 'on', 'is', 'dipping', '.', 'i', 'would', 'not', 'recommend', 'this', 'or', 'purchase', 'again', '.', 'buy', 'a', 'gel', ',', 'or', 'gel', 'foam', 'hybrid']","[1, 1, 1, 1, 1, 1, 1, 2]",1,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Comfort', 'O', 'O', 'O', 'B-Duration', 'I-Duration', 'O', 'O', 'O', 'B-Side Sleeper', 'O', 'B-Sleep Quality', 'I-Sleep Quality', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Recommend', 'O', 'O', 'B-Repurchase', 'I-Repurchase', 'O', 'B-Purchase', 'O', 'B-Gel Foam', 'O', 'O', 'B-Gel Foam', 'O', 'O']"
1110,it is a little to soft for me . . . . . . . thinking it is the memory foam,"['soft', 'memory foam']","['Firmness', 'Memory Foam']",it is a little to soft for me . . . . . . . thinking it is the memory foam,"['it', 'is', 'a', 'little', 'to', 'soft', 'for', 'me', '.', '.', '.', '.', '.', '.', '.', 'thinking', 'it', 'is', 'the', 'memory', 'foam']","[1, 1]",0,0,"['O', 'O', 'O', 'O', 'O', 'B-Firmness', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Memory Foam', 'I-Memory Foam']"
1111,i ca nt believe this is so nice . best bed ever . and to think it came in the mail . so glad i got this .,['bed'],['Bed'],i ca nt believe this is so nice . best bed ever . and to think it came in the mail . so glad i got this .,"['i', 'ca', 'nt', 'believe', 'this', 'is', 'so', 'nice', '.', 'best', 'bed', 'ever', '.', 'and', 'to', 'think', 'it', 'came', 'in', 'the', 'mail', '.', 'so', 'glad', 'i', 'got', 'this', '.']",[1],0,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Bed', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
1112,i have not experienced anything wrong with this product . this product comfortable and most important this product inflate in 2 hours even though the instructions say this product should be left for 48 hours . it really worth every pennies,"['product', 'comfortable', 'inflate', '2 hours', '48 hours']","['Product', 'Comfort', 'Expansion', 'Duration', 'Duration']",i have not experienced anything wrong with this product . this product comfortable and most important this product inflate in 2 hours even though the instructions say this product should be left for 48 hours . it really worth every pennies,"['i', 'have', 'not', 'experienced', 'anything', 'wrong', 'with', 'this', 'product', '.', 'this', 'product', 'comfortable', 'and', 'most', 'important', 'this', 'product', 'inflate', 'in', '2', 'hours', 'even', 'though', 'the', 'instructions', 'say', 'this', 'product', 'should', 'be', 'left', 'for', '48', 'hours', '.', 'it', 'really', 'worth', 'every', 'pennies']","[4, 1, 1, 1, 1]",1,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Product', 'O', 'O', 'B-Product', 'B-Comfort', 'O', 'O', 'O', 'O', 'B-Product', 'B-Expansion', 'O', 'B-Duration', 'I-Duration', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Product', 'O', 'O', 'O', 'O', 'B-Duration', 'I-Duration', 'O', 'O', 'O', 'O', 'O', 'O']"
1113,"i loved how easy it was to unbox and set up ! you simply unbox , unroll and the mattress fully inflated the mattress within 24 hours . and it is fabulously comfortable and the perfect combination of comfort and support !","['easy', 'unbox', 'set up', 'unroll', 'mattress', 'inflated', '24 hours', 'comfortable', 'comfort', 'support']","['Ease', 'Unboxing', 'Assembly', 'Unboxing', 'Mattress', 'Expansion', 'Duration', 'Comfort', 'Comfort', 'Support']","i loved how easy it was to unbox and set up ! you simply unbox , unroll and the mattress fully inflated the mattress within 24 hours . and it is fabulously comfortable and the perfect combination of comfort and support !","['i', 'loved', 'how', 'easy', 'it', 'was', 'to', 'unbox', 'and', 'set', 'up', '!', 'you', 'simply', 'unbox', ',', 'unroll', 'and', 'the', 'mattress', 'fully', 'inflated', 'the', 'mattress', 'within', '24', 'hours', '.', 'and', 'it', 'is', 'fabulously', 'comfortable', 'and', 'the', 'perfect', 'combination', 'of', 'comfort', 'and', 'support', '!']","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",1,0,"['O', 'O', 'O', 'B-Ease', 'O', 'O', 'O', 'B-Unboxing', 'O', 'B-Assembly', 'I-Assembly', 'O', 'O', 'O', 'B-Unboxing', 'O', 'B-Unboxing', 'O', 'O', 'B-Mattress', 'O', 'B-Expansion', 'O', 'B-Mattress', 'O', 'B-Duration', 'I-Duration', 'O', 'O', 'O', 'O', 'O', 'B-Comfort', 'O', 'O', 'O', 'O', 'O', 'B-Comfort', 'O', 'B-Support', 'O']"
